Date,Open,High,Low,Close,Adj Close,Volume
2018-10-09,695.000000,705.000000,690.700012,696.099976,696.099976,2729413
2018-10-10,692.099976,714.000000,691.049988,699.299988,699.299988,3409416
2018-10-11,680.000000,702.049988,677.650024,695.450012,695.450012,3611423
2018-10-12,692.049988,702.549988,688.000000,693.799988,693.799988,2727205
2018-10-15,693.500000,709.400024,681.450012,694.549988,694.549988,4146878
2018-10-16,695.000000,727.599976,694.549988,718.700012,718.700012,2889306
2018-10-17,721.000000,735.000000,717.599976,720.500000,720.500000,3320857
2018-10-19,710.000000,711.549988,688.400024,690.799988,690.799988,2049802
2018-10-22,688.000000,690.000000,664.650024,676.549988,676.549988,3293136
2018-10-23,676.000000,683.900024,666.000000,668.250000,668.250000,1656193
2018-10-24,668.000000,675.000000,646.000000,667.400024,667.400024,3180852
2018-10-25,660.750000,666.150024,649.049988,651.400024,651.400024,2142283
2018-10-26,655.950012,656.900024,640.400024,653.299988,653.299988,1397821
2018-10-29,663.000000,669.049988,644.000000,664.250000,664.250000,1942428
2018-10-30,658.000000,692.450012,657.900024,685.099976,685.099976,3825436
2018-10-31,695.000000,748.799988,672.450012,743.900024,743.900024,13010741
2018-11-01,747.000000,747.000000,714.099976,720.700012,720.700012,3999401
2018-11-02,721.599976,727.849976,687.500000,690.900024,690.900024,4445407
2018-11-05,692.000000,708.700012,690.099976,696.349976,696.349976,2782174
2018-11-06,696.349976,704.500000,691.599976,694.549988,694.549988,1752227
2018-11-07,699.000000,699.000000,693.000000,697.250000,697.250000,111376
2018-11-09,704.000000,711.000000,696.200012,707.200012,707.200012,2573761
2018-11-12,707.200012,731.349976,693.099976,724.549988,724.549988,4696550
2018-11-13,719.950012,739.349976,718.000000,728.049988,728.049988,4401141
2018-11-14,725.000000,727.900024,692.099976,700.250000,700.250000,3367710
2018-11-15,702.000000,721.900024,697.349976,714.900024,714.900024,4485617
2018-11-16,714.700012,732.299988,711.000000,728.000000,728.000000,2874046
2018-11-19,730.000000,734.750000,724.250000,732.549988,732.549988,2212804
2018-11-20,732.500000,732.500000,704.049988,709.700012,709.700012,2667937
2018-11-21,709.700012,709.799988,684.250000,690.650024,690.650024,3108345
2018-11-22,702.700012,710.000000,685.450012,690.799988,690.799988,4031353
2018-11-26,688.000000,698.750000,671.000000,694.500000,694.500000,2993915
2018-11-27,695.700012,708.299988,685.049988,694.150024,694.150024,2560757
2018-11-28,701.000000,705.900024,692.000000,697.500000,697.500000,2767316
2018-11-29,706.000000,706.000000,685.250000,687.500000,687.500000,2351937
2018-11-30,688.799988,709.900024,686.950012,705.950012,705.950012,3292579
2018-12-03,706.799988,717.650024,703.700012,712.700012,712.700012,2410009
2018-12-04,712.700012,724.750000,704.549988,723.549988,723.549988,2896702
2018-12-05,711.049988,739.900024,711.049988,726.849976,726.849976,4864922
2018-12-06,724.000000,724.000000,690.599976,696.400024,696.400024,3467903
2018-12-07,698.000000,703.950012,685.150024,694.250000,694.250000,2423892
2018-12-10,687.000000,705.000000,680.049988,687.900024,687.900024,2334813
2018-12-11,690.000000,708.900024,685.000000,695.299988,695.299988,3495336
2018-12-12,700.000000,711.200012,690.549988,705.349976,705.349976,2355119
2018-12-13,706.000000,713.000000,697.099976,709.299988,709.299988,2593714
2018-12-14,709.150024,716.799988,705.099976,712.200012,712.200012,1982037
2018-12-17,712.500000,722.500000,711.500000,719.750000,719.750000,1435014
2018-12-18,715.000000,716.549988,704.200012,709.000000,709.000000,1905592
2018-12-19,709.000000,714.049988,691.900024,709.450012,709.450012,2702676
2018-12-20,702.000000,717.000000,702.000000,707.750000,707.750000,1817880
2018-12-21,710.000000,713.500000,693.000000,695.750000,695.750000,2063928
2018-12-24,699.000000,704.900024,690.599976,697.900024,697.900024,1472565
2018-12-26,695.900024,697.900024,686.000000,693.549988,693.549988,1881689
2018-12-27,702.000000,713.500000,696.150024,708.900024,708.900024,3018106
2018-12-28,710.000000,718.400024,710.000000,714.000000,714.000000,1863654
2018-12-31,720.000000,726.450012,715.099976,723.150024,723.150024,1814655
2019-01-01,715.000000,721.450012,715.000000,719.099976,719.099976,815535
2019-01-02,719.150024,729.700012,709.250000,712.049988,712.049988,2576769
2019-01-03,715.049988,716.000000,685.250000,691.250000,691.250000,3558015
2019-01-04,694.450012,697.049988,672.500000,681.099976,681.099976,3926171
2019-01-07,685.000000,690.849976,682.549988,687.500000,687.500000,1885000
2019-01-08,688.000000,692.400024,685.200012,689.849976,689.849976,1300906
2019-01-09,694.200012,701.400024,684.000000,693.700012,693.700012,2183998
2019-01-10,695.000000,696.950012,689.150024,694.549988,694.549988,1454656
2019-01-11,694.000000,701.250000,687.000000,699.200012,699.200012,1849817
2019-01-14,703.000000,703.099976,676.900024,679.849976,679.849976,1558602
2019-01-15,682.950012,710.799988,682.049988,706.250000,706.250000,2491520
2019-01-16,705.000000,705.000000,697.000000,699.900024,699.900024,1922647
2019-01-17,699.500000,709.099976,696.000000,705.549988,705.549988,1434040
2019-01-18,705.000000,714.200012,702.349976,709.150024,709.150024,1888004
2019-01-21,710.349976,721.400024,709.000000,713.900024,713.900024,2586962
2019-01-22,714.000000,720.000000,701.799988,714.200012,714.200012,2839669
2019-01-23,714.000000,725.900024,711.000000,720.700012,720.700012,1965283
2019-01-24,724.000000,730.000000,716.500000,727.750000,727.750000,1849102
2019-01-25,732.000000,735.200012,724.000000,729.049988,729.049988,2528541
2019-01-28,732.200012,738.000000,721.150024,735.150024,735.150024,1804582
2019-01-29,735.200012,742.400024,721.400024,731.500000,731.500000,3100457
2019-01-30,732.000000,733.400024,711.750000,714.599976,714.599976,2139900
2019-01-31,718.000000,736.700012,718.000000,731.900024,731.900024,3253640
2019-02-01,732.950012,750.599976,728.000000,746.599976,746.599976,2260029
2019-02-04,749.000000,752.250000,736.599976,749.150024,749.150024,1518373
2019-02-05,752.000000,760.000000,740.200012,751.000000,751.000000,2446263
2019-02-06,784.000000,814.500000,774.000000,811.349976,811.349976,14860848
2019-02-07,809.000000,816.200012,798.099976,805.000000,805.000000,4966655
2019-02-08,800.000000,818.000000,800.000000,805.549988,805.549988,5242725
2019-02-11,809.000000,813.900024,804.000000,809.400024,809.400024,2541742
2019-02-12,809.900024,814.900024,796.450012,805.150024,805.150024,2416559
2019-02-14,805.799988,811.750000,800.400024,805.900024,805.900024,2464657
2019-02-15,804.799988,804.799988,777.250000,799.650024,799.650024,4312334
2019-02-18,815.000000,822.000000,800.500000,803.450012,803.450012,3851335
2019-02-19,807.000000,809.000000,788.849976,791.000000,791.000000,2372030
2019-02-20,794.049988,816.250000,785.250000,812.400024,812.400024,3340240
2019-02-21,814.000000,840.000000,809.099976,820.650024,820.650024,14193982
2019-02-22,824.900024,829.750000,818.099976,826.000000,826.000000,4789937
2019-02-25,830.200012,832.900024,822.500000,830.650024,830.650024,2881535
2019-02-26,825.000000,838.400024,820.599976,833.299988,833.299988,3319590
2019-02-27,836.400024,837.950012,820.599976,825.599976,825.599976,3703224
2019-02-28,833.000000,838.400024,825.000000,830.150024,830.150024,6409662
2019-03-01,831.000000,836.500000,829.099976,831.799988,831.799988,3820707
2019-03-05,822.500000,824.700012,808.049988,810.000000,810.000000,4927644
2019-03-06,812.000000,829.700012,812.000000,823.549988,823.549988,3999053
2019-03-07,823.549988,825.450012,806.250000,808.250000,808.250000,2306250
2019-03-08,810.200012,813.500000,802.599976,811.349976,811.349976,1437045
2019-03-11,812.000000,814.400024,803.000000,807.150024,807.150024,2699806
2019-03-12,811.000000,813.750000,801.150024,804.700012,804.700012,2793702
2019-03-13,808.900024,816.000000,788.000000,789.950012,789.950012,4815576
2019-03-14,792.099976,795.000000,775.000000,788.450012,788.450012,3112666
2019-03-15,794.000000,807.500000,787.000000,799.299988,799.299988,3854238
2019-03-18,804.950012,805.700012,782.250000,788.599976,788.599976,3379301
2019-03-19,793.500000,797.450012,783.250000,794.650024,794.650024,2413153
2019-03-20,797.000000,806.200012,787.299988,789.849976,789.849976,3331375
2019-03-22,794.500000,798.000000,783.200012,788.750000,788.750000,2815749
2019-03-25,792.000000,795.450012,786.400024,789.599976,789.599976,1861646
2019-03-26,790.200012,791.900024,768.150024,770.750000,770.750000,3169827
2019-03-27,771.000000,773.000000,761.599976,764.950012,764.950012,3893738
2019-03-28,770.000000,782.000000,768.049988,771.700012,771.700012,3908706
2019-04-01,782.849976,794.799988,779.000000,785.500000,785.500000,3433947
2019-04-02,790.950012,794.000000,785.049988,792.450012,792.450012,2596840
2019-04-03,792.450012,793.349976,776.250000,777.700012,777.700012,1467406
2019-04-04,777.900024,781.750000,767.250000,774.500000,774.500000,1751584
2019-04-05,779.000000,787.099976,774.500000,777.250000,777.250000,1367411
2019-04-08,779.700012,790.000000,773.400024,787.150024,787.150024,1368825
2019-04-09,790.349976,797.700012,787.299988,789.500000,789.500000,2128462
2019-04-10,786.049988,798.950012,786.000000,790.250000,790.250000,2497013
2019-04-11,790.400024,795.750000,778.599976,780.950012,780.950012,1854222
2019-04-12,779.000000,786.349976,774.549988,785.349976,785.349976,3162714
2019-04-15,785.349976,799.400024,785.000000,797.200012,797.200012,3317405
2019-04-16,799.000000,804.700012,795.150024,798.099976,798.099976,1868910
2019-04-18,804.000000,809.000000,798.099976,800.349976,800.349976,6307643
2019-04-22,800.700012,810.799988,798.799988,805.349976,805.349976,1833972
2019-04-23,806.500000,807.950012,800.049988,804.950012,804.950012,1214892
2019-04-24,807.000000,820.000000,806.000000,818.750000,818.750000,2710117
2019-04-25,820.000000,827.000000,813.450012,816.500000,816.500000,5447101
2019-04-26,816.500000,826.849976,816.500000,823.250000,823.250000,1996703
2019-04-30,825.950012,838.000000,823.099976,836.099976,836.099976,2783771
2019-05-02,834.900024,846.500000,829.099976,837.000000,837.000000,3241791
2019-05-03,830.000000,834.450012,813.000000,817.400024,817.400024,2329144
2019-05-06,810.000000,825.500000,810.000000,820.150024,820.150024,1247845
2019-05-07,822.000000,824.299988,809.700012,814.650024,814.650024,1810222
2019-05-08,813.000000,814.099976,799.599976,802.299988,802.299988,1270071
2019-05-09,801.000000,814.750000,799.200012,809.650024,809.650024,2024710
2019-05-10,810.400024,813.400024,800.400024,808.400024,808.400024,1429055
2019-05-13,811.599976,825.700012,809.200012,817.299988,817.299988,3719275
2019-05-14,818.799988,818.799988,786.599976,790.049988,790.049988,2701861
2019-05-15,791.000000,798.400024,785.549988,790.299988,790.299988,1662095
2019-05-16,788.650024,794.750000,781.349976,789.349976,789.349976,1233818
2019-05-17,793.000000,793.000000,776.549988,784.849976,784.849976,1608854
2019-05-20,790.000000,790.000000,763.000000,779.349976,779.349976,3754370
2019-05-21,780.000000,784.799988,768.099976,773.049988,773.049988,1669926
2019-05-22,758.000000,767.349976,744.200012,749.950012,749.950012,5888740
2019-05-23,760.000000,761.349976,740.549988,743.299988,743.299988,3764857
2019-05-24,749.900024,749.900024,732.049988,735.849976,735.849976,3591853
2019-05-27,737.000000,738.000000,719.500000,726.049988,726.049988,3672605
2019-05-28,727.000000,746.750000,727.000000,737.150024,737.150024,5583587
2019-05-29,736.950012,748.250000,733.650024,738.849976,738.849976,2058402
2019-05-30,741.500000,746.000000,732.950012,735.000000,735.000000,3367426
2019-05-31,740.000000,763.799988,738.150024,760.349976,760.349976,5503111
2019-06-03,763.900024,763.900024,749.000000,757.599976,757.599976,2826290
2019-06-04,756.299988,762.700012,746.799988,748.299988,748.299988,2332547
2019-06-06,748.299988,749.299988,733.900024,738.000000,738.000000,3225967
2019-06-07,738.099976,752.700012,729.400024,750.750000,750.750000,1569343
2019-06-10,755.450012,769.349976,754.049988,768.200012,768.200012,2539412
2019-06-11,770.000000,770.750000,759.250000,762.099976,762.099976,2069998
2019-06-12,762.000000,764.299988,743.299988,747.950012,747.950012,3056823
2019-06-13,744.000000,752.700012,738.500000,744.099976,744.099976,2385606
2019-06-14,744.000000,746.650024,735.299988,740.250000,740.250000,1348083
2019-06-17,740.000000,743.150024,734.049988,736.549988,736.549988,1333739
2019-06-18,737.900024,744.400024,736.049988,741.549988,741.549988,1645116
2019-06-19,742.000000,744.299988,729.549988,735.599976,735.599976,1945921
2019-06-20,722.000000,731.000000,717.849976,725.549988,725.549988,4139008
2019-06-21,729.000000,744.000000,726.500000,740.450012,740.450012,7269635
