Date,Open,High,Low,Close,Adj Close,Volume
2018-06-22,907.049988,921.799988,901.849976,904.799988,897.708679,2018350
2018-06-25,904.900024,917.500000,904.000000,908.900024,901.776489,2127860
2018-06-26,909.000000,915.500000,906.599976,910.400024,903.264832,1624618
2018-06-27,912.200012,925.000000,910.299988,921.049988,913.831299,2875514
2018-06-28,926.450012,929.950012,904.900024,909.599976,902.471008,6783284
2018-06-29,914.099976,928.750000,913.349976,926.250000,918.990540,3029777
2018-07-02,927.000000,932.450012,920.849976,926.099976,918.841675,888198
2018-07-03,930.000000,939.900024,917.150024,937.500000,930.152344,1027238
2018-07-04,936.950012,938.500000,924.000000,925.650024,918.395264,773947
2018-07-05,928.099976,935.500000,921.000000,931.049988,923.752869,1708070
2018-07-06,935.000000,949.549988,923.000000,943.900024,936.502258,2527754
2018-07-09,949.000000,965.000000,945.900024,961.549988,954.013855,1855992
2018-07-10,995.000000,995.000000,975.049988,979.549988,971.872742,5521427
2018-07-11,983.700012,1001.099976,979.150024,993.450012,985.663879,5104857
2018-07-12,1005.950012,1019.799988,1002.000000,1006.049988,998.165039,5046721
2018-07-13,997.000000,997.799988,976.000000,983.349976,975.643066,5762028
2018-07-16,985.000000,990.900024,970.200012,972.099976,964.481201,1702222
2018-07-17,977.200012,984.000000,969.000000,980.299988,972.616882,1620973
2018-07-18,985.900024,996.799988,984.049988,989.900024,982.141724,1892200
2018-07-19,990.000000,994.500000,976.500000,982.099976,974.402832,750768
2018-07-20,983.599976,1004.500000,980.549988,999.200012,991.368774,2189775
2018-07-23,1003.000000,1010.950012,991.099976,1004.849976,996.974487,1648365
2018-07-24,1001.500000,1009.000000,989.150024,991.599976,983.828369,1462815
2018-07-25,993.000000,993.500000,960.000000,964.299988,956.742310,2821836
2018-07-26,964.299988,967.950012,945.049988,952.599976,945.134033,3985044
2018-07-27,959.000000,969.700012,950.500000,963.450012,955.898926,2464884
2018-07-30,973.000000,981.150024,943.099976,947.150024,939.726807,3223555
2018-07-31,950.349976,966.500000,947.349976,965.099976,957.536072,2385785
2018-08-01,968.000000,980.000000,965.000000,978.650024,970.979858,1784048
2018-08-02,976.000000,984.000000,958.549988,960.500000,954.923584,1600353
2018-08-03,966.049988,969.900024,957.450012,963.650024,958.055359,1144509
2018-08-06,968.000000,968.549988,953.000000,956.500000,950.946777,1082897
2018-08-07,960.900024,970.950012,959.099976,968.799988,963.175354,1117941
2018-08-08,969.000000,969.799988,957.250000,964.549988,958.950073,758983
2018-08-09,967.950012,967.950012,955.099976,956.650024,951.095947,1002729
2018-08-10,961.299988,967.799988,956.299988,966.000000,960.391663,1208724
2018-08-13,965.950012,984.250000,965.500000,983.000000,977.293030,1442820
2018-08-14,988.150024,1002.000000,979.000000,999.700012,993.896057,2481017
2018-08-16,997.799988,1014.799988,992.299988,997.250000,991.460266,2954059
2018-08-17,1000.000000,1007.799988,995.049988,1003.049988,997.226563,1480205
2018-08-20,1005.000000,1006.500000,987.000000,988.250000,982.512451,1414802
2018-08-21,1001.799988,1014.000000,998.349976,1004.599976,998.767517,4919599
2018-08-23,1010.000000,1028.099976,1010.000000,1025.650024,1019.695374,2768779
2018-08-24,1030.449951,1039.050049,1020.150024,1023.349976,1017.408691,2270195
2018-08-27,1026.000000,1040.300049,1025.000000,1039.000000,1032.967896,1244225
2018-08-28,1040.000000,1046.750000,1036.900024,1040.750000,1034.707764,1313078
2018-08-29,1038.300049,1041.150024,1027.000000,1032.849976,1026.853516,2031692
2018-08-30,1029.000000,1032.900024,1013.549988,1016.549988,1010.648193,2441971
2018-08-31,1021.000000,1055.000000,1019.500000,1046.449951,1040.374512,3279336
2018-09-03,1053.000000,1061.000000,1044.599976,1049.150024,1043.058838,2227153
2018-09-04,1051.150024,1079.000000,1051.000000,1076.349976,1070.100952,2792371
2018-09-05,1075.800049,1087.000000,1068.000000,1078.949951,1072.685913,2850556
2018-09-06,1075.000000,1089.800049,1065.400024,1088.800049,1082.478760,2995905
